feature;mi_score
1954;0.8290728265443259
added;0.8290728265443259
additional security;0.8290728265443259
adults;0.8290728265443259
an amendment;0.8290728265443259
and what;0.8290728265443259
barack obama had;0.8290728265443259
barack obama will;0.8290728265443259
blow;0.8290728265443259
blow up;0.8290728265443259
call for;0.8290728265443259
call for change;0.8290728265443259
change one;0.8290728265443259
change one man;0.8290728265443259
conducted in;0.8290728265443259
connection;0.8290728265443259
courage;0.8290728265443259
courage to;0.8290728265443259
courage to call;0.8290728265443259
crimea was;0.8290728265443259
department not;0.8290728265443259
depression;0.8290728265443259
did not play;0.8290728265443259
discretionary;0.8290728265443259
discretionary spending;0.8290728265443259
egyptians;0.8290728265443259
fastest;0.8290728265443259
flawed;0.8290728265443259
flawed strategy;0.8290728265443259
flawed strategy in;0.8290728265443259
for additional;0.8290728265443259
for additional security;0.8290728265443259
for american;0.8290728265443259
for change;0.8290728265443259
for change one;0.8290728265443259
forces in iraq;0.8290728265443259
full;0.8290728265443259
geographic;0.8290728265443259
grade;0.8290728265443259
great depression;0.8290728265443259
group and;0.8290728265443259
had the courage;0.8290728265443259
has added;0.8290728265443259
have more military;0.8290728265443259
he does;0.8290728265443259
historically;0.8290728265443259
husband;0.8290728265443259
ii we;0.8290728265443259
in iraq one;0.8290728265443259
iraq one;0.8290728265443259
iraq one man;0.8290728265443259
is spending;0.8290728265443259
israelis;0.8290728265443259
it happened;0.8290728265443259
just days;0.8290728265443259
man did;0.8290728265443259
man did not;0.8290728265443259
man had;0.8290728265443259
man had the;0.8290728265443259
man opposed;0.8290728265443259
man opposed flawed;0.8290728265443259
math;0.8290728265443259
mental;0.8290728265443259
mental health;0.8290728265443259
military experience;0.8290728265443259
north korean;0.8290728265443259
not play;0.8290728265443259
not play politics;0.8290728265443259
not read;0.8290728265443259
nuclear power;0.8290728265443259
obama had;0.8290728265443259
obama will;0.8290728265443259
obama will not;0.8290728265443259
of egyptians;0.8290728265443259
of florida;0.8290728265443259
of our federal;0.8290728265443259
of russia;0.8290728265443259
of the you;0.8290728265443259
of this country;0.8290728265443259
one man;0.8290728265443259
one man did;0.8290728265443259
one man had;0.8290728265443259
one man opposed;0.8290728265443259
opposed flawed;0.8290728265443259
opposed flawed strategy;0.8290728265443259
or more;0.8290728265443259
our debt;0.8290728265443259
our federal budget;0.8290728265443259
part of russia;0.8290728265443259
partition;0.8290728265443259
passenger;0.8290728265443259
payments;0.8290728265443259
percent of egyptians;0.8290728265443259
play politics;0.8290728265443259
play politics with;0.8290728265443259
politics;0.8290728265443259
politics with;0.8290728265443259
politics with the;0.8290728265443259
poll;0.8290728265443259
prisons;0.8290728265443259
propaganda;0.8290728265443259
quarter;0.8290728265443259
repeated requests for;0.8290728265443259
requests for additional;0.8290728265443259
road;0.8290728265443259
says it;0.8290728265443259
sen obama has;0.8290728265443259
soldiers for;0.8290728265443259
strategy;0.8290728265443259
strategy in;0.8290728265443259
strategy in iraq;0.8290728265443259
supreme;0.8290728265443259
taxpayers are;0.8290728265443259
than all;0.8290728265443259
than the average;0.8290728265443259
the average;0.8290728265443259
the courage;0.8290728265443259
the courage to;0.8290728265443259
the fastest;0.8290728265443259
this war;0.8290728265443259
to blow;0.8290728265443259
to blow up;0.8290728265443259
to call for;0.8290728265443259
to fighting;0.8290728265443259
to increase;0.8290728265443259
to three;0.8290728265443259
used in;0.8290728265443259
vaccine;0.8290728265443259
voting for;0.8290728265443259
voting for the;0.8290728265443259
war crimes;0.8290728265443259
war ii we;0.8290728265443259
western;0.8290728265443259
with the truth;0.8290728265443259
without an;0.8290728265443259
young adults;0.8290728265443259
members of the;0.7321628135362694
our federal;0.7321628135362694
additional;0.7041340899360259
amendment;0.7041340899360259
conducted;0.7041340899360259
fired;0.7041340899360259
in his first;0.7041340899360259
play;0.7041340899360259
11 and;0.6529815674886447
about 100;0.6529815674886447
americans who;0.6529815674886447
are now;0.6529815674886447
average;0.6529815674886447
close to;0.6529815674886447
dallas;0.6529815674886447
federal budget;0.6529815674886447
fellow;0.6529815674886447
fiscal;0.6529815674886447
fiscal year;0.6529815674886447
florida;0.6529815674886447
given to;0.6529815674886447
greater than;0.6529815674886447
greece;0.6529815674886447
has more;0.6529815674886447
in the senate;0.6529815674886447
isis or;0.6529815674886447
matter;0.6529815674886447
missions;0.6529815674886447
months in;0.6529815674886447
more military;0.6529815674886447
not one;0.6529815674886447
of president;0.6529815674886447
of terrorists;0.6529815674886447
others;0.6529815674886447
part of;0.6529815674886447
percent of our;0.6529815674886447
phone calls;0.6529815674886447
records;0.6529815674886447
repeated requests;0.6529815674886447
republic of;0.6529815674886447
rule;0.6529815674886447
sen mccain;0.6529815674886447
sen obama;0.6529815674886447
states navy;0.6529815674886447
the national;0.6529815674886447
the truth;0.6529815674886447
the words;0.6529815674886447
they had;0.6529815674886447
thousand;0.6529815674886447
three years;0.6529815674886447
to call;0.6529815674886447
to foreign;0.6529815674886447
truth;0.6529815674886447
united states navy;0.6529815674886447
who have;0.6529815674886447
without any;0.6529815674886447
are still;0.6072240769279695
doubled;0.6072240769279695
of this;0.6072240769279695
return;0.6072240769279695
to serve;0.6072240769279695
debt;0.5860347778580315
part;0.5860347778580315
torture;0.5860347778580315
100 years;0.5280428308803446
11 than;0.5280428308803446
12 million;0.5280428308803446
1968;0.5280428308803446
1990;0.5280428308803446
1993;0.5280428308803446
1995;0.5280428308803446
20 million;0.5280428308803446
2008 and;0.5280428308803446
2012;0.5280428308803446
25 years;0.5280428308803446
36 hours;0.5280428308803446
48;0.5280428308803446
500000;0.5280428308803446
550;0.5280428308803446
550 percent;0.5280428308803446
70 percent of;0.5280428308803446
80 percent of;0.5280428308803446
90 percent of;0.5280428308803446
about how;0.5280428308803446
about whether;0.5280428308803446
accommodate;0.5280428308803446
acts of;0.5280428308803446
address;0.5280428308803446
address the;0.5280428308803446
advocated;0.5280428308803446
afghanistan and iraq;0.5280428308803446
africa is;0.5280428308803446
after 11;0.5280428308803446
against the first;0.5280428308803446
agency;0.5280428308803446
agreed with;0.5280428308803446
airbus;0.5280428308803446
airplane but;0.5280428308803446
airstrikes;0.5280428308803446
ali;0.5280428308803446
ali khamenei;0.5280428308803446
all military;0.5280428308803446
all of our;0.5280428308803446
all of the;0.5280428308803446
american citizens in;0.5280428308803446
americans have;0.5280428308803446
an airplane but;0.5280428308803446
an invasion;0.5280428308803446
an iranian;0.5280428308803446
and 70;0.5280428308803446
and 70 percent;0.5280428308803446
and are;0.5280428308803446
and child;0.5280428308803446
and created;0.5280428308803446
and in;0.5280428308803446
and met;0.5280428308803446
and met with;0.5280428308803446
and military;0.5280428308803446
and my;0.5280428308803446
and now he;0.5280428308803446
and so;0.5280428308803446
and the czech;0.5280428308803446
and was;0.5280428308803446
anytime;0.5280428308803446
applicants;0.5280428308803446
approved the;0.5280428308803446
approved the transfer;0.5280428308803446
arab emirates;0.5280428308803446
arabia has;0.5280428308803446
are at risk;0.5280428308803446
are designed;0.5280428308803446
are killed by;0.5280428308803446
are never;0.5280428308803446
are sent back;0.5280428308803446
are working;0.5280428308803446
as it;0.5280428308803446
as recruiting;0.5280428308803446
as recruiting tool;0.5280428308803446
asked for;0.5280428308803446
at harvard;0.5280428308803446
at risk of;0.5280428308803446
at the beginning;0.5280428308803446
at the last;0.5280428308803446
available;0.5280428308803446
baby;0.5280428308803446
back when;0.5280428308803446
backed;0.5280428308803446
balance;0.5280428308803446
been to iraq;0.5280428308803446
been used;0.5280428308803446
before president;0.5280428308803446
before president obama;0.5280428308803446
beginning;0.5280428308803446
being used;0.5280428308803446
benghazi we;0.5280428308803446
big;0.5280428308803446
blanket;0.5280428308803446
block;0.5280428308803446
bombed;0.5280428308803446
book;0.5280428308803446
boyfriends;0.5280428308803446
brigades;0.5280428308803446
budget that;0.5280428308803446
built;0.5280428308803446
but instead;0.5280428308803446
buying;0.5280428308803446
by congress;0.5280428308803446
by our;0.5280428308803446
by the last;0.5280428308803446
calling;0.5280428308803446
calls;0.5280428308803446
came into;0.5280428308803446
came into office;0.5280428308803446
candidate on;0.5280428308803446
capture;0.5280428308803446
carry;0.5280428308803446
carry out;0.5280428308803446
certainly;0.5280428308803446
chance;0.5280428308803446
children are;0.5280428308803446
citizens in;0.5280428308803446
civilians;0.5280428308803446
classroom;0.5280428308803446
clinton did not;0.5280428308803446
clinton wants;0.5280428308803446
clinton wants to;0.5280428308803446
come into this;0.5280428308803446
comes;0.5280428308803446
comes to;0.5280428308803446
commitment to;0.5280428308803446
commitments;0.5280428308803446
community;0.5280428308803446
companies and;0.5280428308803446
concluded;0.5280428308803446
continue;0.5280428308803446
continue to;0.5280428308803446
contributions;0.5280428308803446
convention;0.5280428308803446
council;0.5280428308803446
countries have;0.5280428308803446
country and;0.5280428308803446
county;0.5280428308803446
courts two;0.5280428308803446
cover;0.5280428308803446
crimes;0.5280428308803446
cruise;0.5280428308803446
dangerous terrorists;0.5280428308803446
deal is;0.5280428308803446
debt is;0.5280428308803446
defense authorization;0.5280428308803446
defense department;0.5280428308803446
denied;0.5280428308803446
designed;0.5280428308803446
destruction and;0.5280428308803446
died from;0.5280428308803446
different;0.5280428308803446
different things;0.5280428308803446
discussion;0.5280428308803446
discussions;0.5280428308803446
do have;0.5280428308803446
does not work;0.5280428308803446
dog;0.5280428308803446
double;0.5280428308803446
draw;0.5280428308803446
draw down;0.5280428308803446
driven;0.5280428308803446
drone strike;0.5280428308803446
drone strike program;0.5280428308803446
during the vietnam;0.5280428308803446
dying;0.5280428308803446
eight months;0.5280428308803446
eight years before;0.5280428308803446
elena;0.5280428308803446
elena kagan;0.5280428308803446
emirates;0.5280428308803446
ends;0.5280428308803446
ends up;0.5280428308803446
engaging;0.5280428308803446
engaging in;0.5280428308803446
enter;0.5280428308803446
enter the;0.5280428308803446
espionage;0.5280428308803446
estimated;0.5280428308803446
event;0.5280428308803446
ever been;0.5280428308803446
every man;0.5280428308803446
every man woman;0.5280428308803446
evidence that;0.5280428308803446
expenses;0.5280428308803446
extra;0.5280428308803446
facilities;0.5280428308803446
failing;0.5280428308803446
few months ago;0.5280428308803446
fighting isis;0.5280428308803446
fighting terrorism;0.5280428308803446
figure out;0.5280428308803446
fill;0.5280428308803446
first gulf;0.5280428308803446
first gulf war;0.5280428308803446
first he said;0.5280428308803446
five minutes;0.5280428308803446
fleeing;0.5280428308803446
fleet;0.5280428308803446
focused;0.5280428308803446
for an;0.5280428308803446
for more than;0.5280428308803446
for one;0.5280428308803446
for the war;0.5280428308803446
for two;0.5280428308803446
forces in;0.5280428308803446
foreign governments;0.5280428308803446
foreigners;0.5280428308803446
form of;0.5280428308803446
formally;0.5280428308803446
foundation took;0.5280428308803446
fourth;0.5280428308803446
fox;0.5280428308803446
fox news;0.5280428308803446
from american;0.5280428308803446
from foreign governments;0.5280428308803446
from the united;0.5280428308803446
georgia and;0.5280428308803446
global aids;0.5280428308803446
going into;0.5280428308803446
going to have;0.5280428308803446
got more;0.5280428308803446
government shutdown;0.5280428308803446
grants;0.5280428308803446
greater;0.5280428308803446
green;0.5280428308803446
growing;0.5280428308803446
gulf;0.5280428308803446
gulf war;0.5280428308803446
guns in;0.5280428308803446
guns in the;0.5280428308803446
had an;0.5280428308803446
had before;0.5280428308803446
had one;0.5280428308803446
half the;0.5280428308803446
happened and;0.5280428308803446
happened to;0.5280428308803446
has ever;0.5280428308803446
has going;0.5280428308803446
hassan;0.5280428308803446
hassan rouhani;0.5280428308803446
have all;0.5280428308803446
have died;0.5280428308803446
have ended;0.5280428308803446
have ever been;0.5280428308803446
have had;0.5280428308803446
have more;0.5280428308803446
have troops;0.5280428308803446
have troops in;0.5280428308803446
he became;0.5280428308803446
he could;0.5280428308803446
he had;0.5280428308803446
he opposed;0.5280428308803446
he opposed the;0.5280428308803446
he wanted to;0.5280428308803446
heads;0.5280428308803446
hear;0.5280428308803446
hearing;0.5280428308803446
held;0.5280428308803446
held by;0.5280428308803446
hillary clinton said;0.5280428308803446
hillary clinton wants;0.5280428308803446
his country;0.5280428308803446
his military;0.5280428308803446
honor;0.5280428308803446
household;0.5280428308803446
husbands;0.5280428308803446
if he;0.5280428308803446
if the government;0.5280428308803446
in 2002;0.5280428308803446
in 2008 and;0.5280428308803446
in 2013;0.5280428308803446
in africa is;0.5280428308803446
in benghazi we;0.5280428308803446
in egypt;0.5280428308803446
in iraq on;0.5280428308803446
in military;0.5280428308803446
in president;0.5280428308803446
in the next;0.5280428308803446
in three;0.5280428308803446
incidents;0.5280428308803446
include;0.5280428308803446
including the;0.5280428308803446
income;0.5280428308803446
initiative;0.5280428308803446
intelligence agencies;0.5280428308803446
intelligence committee;0.5280428308803446
interest on;0.5280428308803446
intervened;0.5280428308803446
interview;0.5280428308803446
interview as;0.5280428308803446
interview as president;0.5280428308803446
into iraq;0.5280428308803446
invaded iraq;0.5280428308803446
invest;0.5280428308803446
iraq on;0.5280428308803446
iraq study;0.5280428308803446
iraq study group;0.5280428308803446
iraqi government;0.5280428308803446
is about;0.5280428308803446
