feature;mi_score
10 in;0.218586461970564
10 in the;0.218586461970564
10 percent in;0.218586461970564
10 public;0.218586461970564
10 states;0.218586461970564
100 billion;0.218586461970564
100 days;0.218586461970564
100 million people;0.218586461970564
10000 to;0.218586461970564
1010;0.218586461970564
1010 an;0.218586461970564
1010 an hour;0.218586461970564
107;0.218586461970564
107 percent;0.218586461970564
11 billion;0.218586461970564
11 billion deficit;0.218586461970564
115000;0.218586461970564
115000 jobs;0.218586461970564
12 billion surplus;0.218586461970564
12 funding;0.218586461970564
12 funding and;0.218586461970564
12 month;0.218586461970564
12 school;0.218586461970564
12 to;0.218586461970564
12 years;0.218586461970564
12 years nearly;0.218586461970564
12th;0.218586461970564
13 billion in;0.218586461970564
130;0.218586461970564
1300 people;0.218586461970564
130000 new;0.218586461970564
130000 new private;0.218586461970564
135;0.218586461970564
14 million;0.218586461970564
14 million more;0.218586461970564
142;0.218586461970564
15 billion in;0.218586461970564
15 million new;0.218586461970564
150 million;0.218586461970564
1500 year;0.218586461970564
150000;0.218586461970564
150000 jobs;0.218586461970564
153;0.218586461970564
16 million;0.218586461970564
160;0.218586461970564
16th;0.218586461970564
17 and;0.218586461970564
17 and 20;0.218586461970564
19 percent;0.218586461970564
1908;0.218586461970564
1980;0.218586461970564
1990 the;0.218586461970564
1st;0.218586461970564
1st in;0.218586461970564
20 billion in;0.218586461970564
20 percent and;0.218586461970564
20 to;0.218586461970564
20000;0.218586461970564
20000 delphi;0.218586461970564
20000 delphi salaried;0.218586461970564
20000 jobs;0.218586461970564
20000 teachers;0.218586461970564
200000 jobs;0.218586461970564
2004;0.218586461970564
2007 and;0.218586461970564
2011 we have;0.218586461970564
2012 13;0.218586461970564
2014 15;0.218586461970564
2015 17;0.218586461970564
2017 the;0.218586461970564
20th;0.218586461970564
20th century;0.218586461970564
21 times;0.218586461970564
22 billion;0.218586461970564
23 times;0.218586461970564
2300;0.218586461970564
2300 jobs;0.218586461970564
23000;0.218586461970564
24 billion;0.218586461970564
24 cents;0.218586461970564
24th;0.218586461970564
25 billion;0.218586461970564
25 million americans;0.218586461970564
25 million jobs;0.218586461970564
25 percent to;0.218586461970564
250 million;0.218586461970564
25000;0.218586461970564
260;0.218586461970564
27 percent;0.218586461970564
27 percent of;0.218586461970564
28 million;0.218586461970564
28000;0.218586461970564
30 2011;0.218586461970564
30 billion;0.218586461970564
30 months;0.218586461970564
300 million from;0.218586461970564
3000 new;0.218586461970564
3000 new jobs;0.218586461970564
3000 teachers;0.218586461970564
30000 of;0.218586461970564
30th;0.218586461970564
30th in;0.218586461970564
30th in the;0.218586461970564
34 billion;0.218586461970564
35 billion;0.218586461970564
35 billion in;0.218586461970564
35 million jobs;0.218586461970564
35 years old;0.218586461970564
350;0.218586461970564
36 million;0.218586461970564
36 percent;0.218586461970564
37 billion;0.218586461970564
3rd;0.218586461970564
40 million;0.218586461970564
400 million to;0.218586461970564
40000 manufacturing;0.218586461970564
40000 manufacturing jobs;0.218586461970564
400000 jobs;0.218586461970564
41000;0.218586461970564
41st in;0.218586461970564
43rd in;0.218586461970564
45000;0.218586461970564
450000;0.218586461970564
46 million;0.218586461970564
46th;0.218586461970564
46th in;0.218586461970564
46th in the;0.218586461970564
47th in job;0.218586461970564
48th;0.218586461970564
49th in;0.218586461970564
49th in the;0.218586461970564
500 companies than;0.218586461970564
500 million from;0.218586461970564
500 million to;0.218586461970564
5000 less;0.218586461970564
5000 to;0.218586461970564
50th in;0.218586461970564
51 percent;0.218586461970564
52 billion;0.218586461970564
53 million;0.218586461970564
53 percent of;0.218586461970564
56 percent;0.218586461970564
56 percent of;0.218586461970564
65 percent;0.218586461970564
68 percent;0.218586461970564
68000;0.218586461970564
69;0.218586461970564
70 million;0.218586461970564
70 million in;0.218586461970564
