feature;mi_score
125 billion;0.634203156341168
15000;0.634203156341168
1700 to;0.634203156341168
2011 crct;0.634203156341168
2011 crct tests;0.634203156341168
2013 and;0.634203156341168
25 of;0.634203156341168
26 million;0.634203156341168
44th in;0.634203156341168
44th in the;0.634203156341168
49000;0.634203156341168
90000;0.634203156341168
aa;0.634203156341168
abandoning;0.634203156341168
abandoning the;0.634203156341168
about the economy;0.634203156341168
africans;0.634203156341168
after 2012;0.634203156341168
afternoon;0.634203156341168
air traffic;0.634203156341168
aircraft;0.634203156341168
airport is;0.634203156341168
airport is the;0.634203156341168
all of sudden;0.634203156341168
always been;0.634203156341168
america jobs;0.634203156341168
america jobs act;0.634203156341168
an american;0.634203156341168
an out;0.634203156341168
an out of;0.634203156341168
and all of;0.634203156341168
and child;0.634203156341168
and half billion;0.634203156341168
and paid;0.634203156341168
and paid off;0.634203156341168
and percent;0.634203156341168
and take;0.634203156341168
and taxes;0.634203156341168
and the middle;0.634203156341168
and their families;0.634203156341168
are located;0.634203156341168
are located in;0.634203156341168
are manufactured;0.634203156341168
are manufactured in;0.634203156341168
are only;0.634203156341168
are only inches;0.634203156341168
are people;0.634203156341168
as 45;0.634203156341168
at least one;0.634203156341168
at marquette;0.634203156341168
at marquette university;0.634203156341168
atlanta streetcar;0.634203156341168
atlanta streetcar is;0.634203156341168
attributed;0.634203156341168
average federal;0.634203156341168
away from no;0.634203156341168
barack obama health;0.634203156341168
bathrooms;0.634203156341168
bathrooms in;0.634203156341168
be spending;0.634203156341168
be the first;0.634203156341168
because it was;0.634203156341168
because people are;0.634203156341168
beds;0.634203156341168
beliefs;0.634203156341168
bible study;0.634203156341168
bill before;0.634203156341168
board told;0.634203156341168
board told boeing;0.634203156341168
boeing that;0.634203156341168
boeing that it;0.634203156341168
bonuses to;0.634203156341168
bowl;0.634203156341168
breaks to the;0.634203156341168
budget shortfall is;0.634203156341168
budget the state;0.634203156341168
budget this;0.634203156341168
build factory;0.634203156341168
build factory in;0.634203156341168
building in;0.634203156341168
